title,authors,summaries,subjects,characters,text_url,character_name,character_resume,snippet,traits
A Queda d'um Anjo: Romance,"[{""name"": ""Castelo Branco, Camilo"", ""birth_year"": 1825, ""death_year"": 1890}]","[""\""A Queda d'um Anjo: Romance\"" by Camilo Castelo Branco is a novel written in the mid-19th century. This work likely explores themes of social class, political commentary, and human nature as it follows the life of Calisto Eloy de Silos e Benevides, the noble protagonist navigating his position and beliefs in a changing society. The rich backdrop provided by the Portuguese socio-political landscape adds depth to Calisto’s character and his interactions.  The opening of the novel introduces Calisto Eloy, a 49-year-old nobleman with a significant lineage who has chosen to eschew a formal education to manage his family's estate. Despite the apparent tranquility of his life, he is portrayed as a deeply reflective character, steeped in history and tradition, whose scholarly pursuits distract him from the marital expectations of his wife, D. Theodora. Calisto's commitment to erudition, coupled with his opinions on politics and social norms, hints at a potential conflict with contemporary views, setting the stage for his later challenges as he enters the political arena. Through these early chapters, readers gain an insight into Calisto’s character, his domestic life, and the societal pressures he faces, foreshadowing the dilemmas that will develop throughout the story. (This is an automatically generated summary.)""]","[""Portuguese fiction""]","[""Calisto"", ""Calisto Eloy"", ""Calisto Eloy de Silos e Benevides"", ""D. Theodora""]",https://www.gutenberg.org/ebooks/17927.txt.utf-8,Calisto,"Calisto é um fidalgo erudito, focado em genealogia e história antiga. É conservador, teimoso e rígido em suas convicções, chegando a ser sarcástico ao defender o passado. Apesar de ser um bom filho e responsável, é também um pouco solitário e sonhador, apegado a um ideal de Portugal antigo.","O mal que d'aqui surdia ao genero humano, a fallar verdade, era nenhum.
Este bom fidalgo, se lhe tirassem o sestro de esmiuçar desdouros nas
gerações das familias patriciatas, era inoffensiva creatura. D'este
senão, a causa foi um chamado _Livro-negro_, que herdára de seu tio avô
Marcos de Barbuda Tenazes de Lacerda Falcão, genealogico pavoroso, o
qual gastára sessenta dos oitenta annos vividos, a colligir borrões,
travessias, mancebias, adulterios, coitos damnados, e incestos de muitas
familias n'aquellas satanicas costaneiras, denominadas _Livro-negro das
linhagens de Portugal_.","[""observador"", ""rigoroso"", ""influenciável"", ""focado""]"
A Queda d'um Anjo: Romance,"[{""name"": ""Castelo Branco, Camilo"", ""birth_year"": 1825, ""death_year"": 1890}]","[""\""A Queda d'um Anjo: Romance\"" by Camilo Castelo Branco is a novel written in the mid-19th century. This work likely explores themes of social class, political commentary, and human nature as it follows the life of Calisto Eloy de Silos e Benevides, the noble protagonist navigating his position and beliefs in a changing society. The rich backdrop provided by the Portuguese socio-political landscape adds depth to Calisto’s character and his interactions.  The opening of the novel introduces Calisto Eloy, a 49-year-old nobleman with a significant lineage who has chosen to eschew a formal education to manage his family's estate. Despite the apparent tranquility of his life, he is portrayed as a deeply reflective character, steeped in history and tradition, whose scholarly pursuits distract him from the marital expectations of his wife, D. Theodora. Calisto's commitment to erudition, coupled with his opinions on politics and social norms, hints at a potential conflict with contemporary views, setting the stage for his later challenges as he enters the political arena. Through these early chapters, readers gain an insight into Calisto’s character, his domestic life, and the societal pressures he faces, foreshadowing the dilemmas that will develop throughout the story. (This is an automatically generated summary.)""]","[""Portuguese fiction""]","[""Calisto"", ""Calisto Eloy"", ""Calisto Eloy de Silos e Benevides"", ""D. Theodora""]",https://www.gutenberg.org/ebooks/17927.txt.utf-8,Calisto,"Calisto é um fidalgo erudito, focado em genealogia e história antiga. É conservador, teimoso e rígido em suas convicções, chegando a ser sarcástico ao defender o passado. Apesar de ser um bom filho e responsável, é também um pouco solitário e sonhador, apegado a um ideal de Portugal antigo.","Em summa, Calisto era legitimista quieto, calado, e incapaz de impecer a
roda do progresso, com tanto que elle não lhe entrasse em casa, nem o
quizesse levar comsigo.","[""tímido"", ""solitário"", ""conservador"", ""independente"", ""prudente""]"
A Queda d'um Anjo: Romance,"[{""name"": ""Castelo Branco, Camilo"", ""birth_year"": 1825, ""death_year"": 1890}]","[""\""A Queda d'um Anjo: Romance\"" by Camilo Castelo Branco is a novel written in the mid-19th century. This work likely explores themes of social class, political commentary, and human nature as it follows the life of Calisto Eloy de Silos e Benevides, the noble protagonist navigating his position and beliefs in a changing society. The rich backdrop provided by the Portuguese socio-political landscape adds depth to Calisto’s character and his interactions.  The opening of the novel introduces Calisto Eloy, a 49-year-old nobleman with a significant lineage who has chosen to eschew a formal education to manage his family's estate. Despite the apparent tranquility of his life, he is portrayed as a deeply reflective character, steeped in history and tradition, whose scholarly pursuits distract him from the marital expectations of his wife, D. Theodora. Calisto's commitment to erudition, coupled with his opinions on politics and social norms, hints at a potential conflict with contemporary views, setting the stage for his later challenges as he enters the political arena. Through these early chapters, readers gain an insight into Calisto’s character, his domestic life, and the societal pressures he faces, foreshadowing the dilemmas that will develop throughout the story. (This is an automatically generated summary.)""]","[""Portuguese fiction""]","[""Calisto"", ""Calisto Eloy"", ""Calisto Eloy de Silos e Benevides"", ""D. Theodora""]",https://www.gutenberg.org/ebooks/17927.txt.utf-8,Calisto,"Calisto é um fidalgo erudito, focado em genealogia e história antiga. É conservador, teimoso e rígido em suas convicções, chegando a ser sarcástico ao defender o passado. Apesar de ser um bom filho e responsável, é também um pouco solitário e sonhador, apegado a um ideal de Portugal antigo.","Prova cabal de sua tolerancia foi elle acceitar em 1840 a presidencia
municipal de Miranda. Na primeira sessão camararia fallou de feitio e
geito, que os ouvintes cuidavam estar escutando um alcaide do seculo xv
levantado do seu jazigo da cathedral. Queria elle que se restaurassem as
leis do foral dado a Miranda pelo monarcha fundador. Este requerimento
gelou de espanto os vereadores; d'estes, os que poderam degelar-se,
riram na cara do seu presidente, e emendaram a galhofa dizendo que a
humanidade havia já caminhado sete seculos depois que Miranda tivera
foral.","[""responsável"", ""ambicioso"", ""conservador"", ""rígido"", ""teimoso"", ""inflexível""]"
A Queda d'um Anjo: Romance,"[{""name"": ""Castelo Branco, Camilo"", ""birth_year"": 1825, ""death_year"": 1890}]","[""\""A Queda d'um Anjo: Romance\"" by Camilo Castelo Branco is a novel written in the mid-19th century. This work likely explores themes of social class, political commentary, and human nature as it follows the life of Calisto Eloy de Silos e Benevides, the noble protagonist navigating his position and beliefs in a changing society. The rich backdrop provided by the Portuguese socio-political landscape adds depth to Calisto’s character and his interactions.  The opening of the novel introduces Calisto Eloy, a 49-year-old nobleman with a significant lineage who has chosen to eschew a formal education to manage his family's estate. Despite the apparent tranquility of his life, he is portrayed as a deeply reflective character, steeped in history and tradition, whose scholarly pursuits distract him from the marital expectations of his wife, D. Theodora. Calisto's commitment to erudition, coupled with his opinions on politics and social norms, hints at a potential conflict with contemporary views, setting the stage for his later challenges as he enters the political arena. Through these early chapters, readers gain an insight into Calisto’s character, his domestic life, and the societal pressures he faces, foreshadowing the dilemmas that will develop throughout the story. (This is an automatically generated summary.)""]","[""Portuguese fiction""]","[""Calisto"", ""Calisto Eloy"", ""Calisto Eloy de Silos e Benevides"", ""D. Theodora""]",https://www.gutenberg.org/ebooks/17927.txt.utf-8,Calisto,"Calisto é um fidalgo erudito, focado em genealogia e história antiga. É conservador, teimoso e rígido em suas convicções, chegando a ser sarcástico ao defender o passado. Apesar de ser um bom filho e responsável, é também um pouco solitário e sonhador, apegado a um ideal de Portugal antigo.","--Mas... retorquiu a opposição illustrada, o regimen municipal expirou
em 1211, sr. presidente! V. ex.^a não ignora que ha hoje um codigo de
leis communs de todo o territorio portuguez, e que desde Affonso II se
estatuiram leis geraes. V. ex.^a de certo leu isto...","[""teimoso"", ""inflexível"", ""conservador""]"
Scenas da Foz,"[{""name"": ""Castelo Branco, Camilo"", ""birth_year"": 1825, ""death_year"": 1890}]","[""\""Scenas da Foz\"" by Camilo Castelo Branco is a novel written in the mid-19th century. The narrative introduces various characters, setting a comedic yet poignant tone while exploring themes of love, social status, and human folly. The main focus revolves around the lives of a family visiting from Amarante, particularly the daughter Hermenigilda, and her interactions with the charming but reckless Bento de Castro.  The opening of the novel establishes the eclectic household of Pantaleão de Cernache and the narrator, João Junior, providing vivid descriptions of the family members and their servants. It introduces us to Bento de Castro, who is deeply entangled in the trials and tribulations of romance and gambling. As the story unfolds, we witness Bento grappling with his misfortunes while pondering the prospects of marrying into wealth, particularly through Hermenigilda. The complex dynamics of social status, desire, and the comedic aspects of romantic pursuits are set in motion, giving readers a taste of the drama and humor that characterizes much of the work. (This is an automatically generated summary.)""]","[""Portuguese literature -- 19th century""]","[""Amarante"", ""Bento de Castro"", ""João Junior""]",https://www.gutenberg.org/ebooks/28310.txt.utf-8,Amarante,"Pantaleão, o fidalgo d'Amarante, é um nobre rico e orgulhoso de sua antiga linhagem. Metódico e rígido em sua rotina, pode ser temperamental e controlador, mas também ingênuo e manipulável por lisonjas.","Pantaleão de Cernache Tello Aboim de Lencastre Maldonado e Sousa Pinto
de Penha e Almeida. Sua mulher, D. Amalia Victoria Rui da Nobrega
Andrade Vasconcellos Tinoco dos Amaraes. Sua filha, Hermenigilda Clara,
com todos os appellidos paternos, e cinco de sua mãi. Duas criadas
graves. Uma cozinheira, casada com o lacaio. Um escudeiro preto. Um
gallego adjuncto á cavallariça. Dous cães de lobo; e, finalmente, uma
cadellinha atravessada de cão d'agua e galga.","[""orgulhoso"", ""vaidoso""]"
Scenas da Foz,"[{""name"": ""Castelo Branco, Camilo"", ""birth_year"": 1825, ""death_year"": 1890}]","[""\""Scenas da Foz\"" by Camilo Castelo Branco is a novel written in the mid-19th century. The narrative introduces various characters, setting a comedic yet poignant tone while exploring themes of love, social status, and human folly. The main focus revolves around the lives of a family visiting from Amarante, particularly the daughter Hermenigilda, and her interactions with the charming but reckless Bento de Castro.  The opening of the novel establishes the eclectic household of Pantaleão de Cernache and the narrator, João Junior, providing vivid descriptions of the family members and their servants. It introduces us to Bento de Castro, who is deeply entangled in the trials and tribulations of romance and gambling. As the story unfolds, we witness Bento grappling with his misfortunes while pondering the prospects of marrying into wealth, particularly through Hermenigilda. The complex dynamics of social status, desire, and the comedic aspects of romantic pursuits are set in motion, giving readers a taste of the drama and humor that characterizes much of the work. (This is an automatically generated summary.)""]","[""Portuguese literature -- 19th century""]","[""Amarante"", ""Bento de Castro"", ""João Junior""]",https://www.gutenberg.org/ebooks/28310.txt.utf-8,Amarante,"Pantaleão, o fidalgo d'Amarante, é um nobre rico e orgulhoso de sua antiga linhagem. Metódico e rígido em sua rotina, pode ser temperamental e controlador, mas também ingênuo e manipulável por lisonjas.","Um meu amigo visitava esta familia, e d'ella soube eu que o snr.
Pantaleão era senhor de casa vinculada, e a snr.ª D. Amalia tambem era
morgada, e a snr.ª D Hermenigilda, por consequencia, uma opulenta
herdeira. Soube mais que o snr. Pantaleão remontava a sua fidalguia a
uma personagem importante na dynastia goda, e não me recordo bem se era
Athanaulfo, ou Roderico.","[""orgulhoso"", ""vaidoso""]"
Scenas da Foz,"[{""name"": ""Castelo Branco, Camilo"", ""birth_year"": 1825, ""death_year"": 1890}]","[""\""Scenas da Foz\"" by Camilo Castelo Branco is a novel written in the mid-19th century. The narrative introduces various characters, setting a comedic yet poignant tone while exploring themes of love, social status, and human folly. The main focus revolves around the lives of a family visiting from Amarante, particularly the daughter Hermenigilda, and her interactions with the charming but reckless Bento de Castro.  The opening of the novel establishes the eclectic household of Pantaleão de Cernache and the narrator, João Junior, providing vivid descriptions of the family members and their servants. It introduces us to Bento de Castro, who is deeply entangled in the trials and tribulations of romance and gambling. As the story unfolds, we witness Bento grappling with his misfortunes while pondering the prospects of marrying into wealth, particularly through Hermenigilda. The complex dynamics of social status, desire, and the comedic aspects of romantic pursuits are set in motion, giving readers a taste of the drama and humor that characterizes much of the work. (This is an automatically generated summary.)""]","[""Portuguese literature -- 19th century""]","[""Amarante"", ""Bento de Castro"", ""João Junior""]",https://www.gutenberg.org/ebooks/28310.txt.utf-8,Amarante,"Pantaleão, o fidalgo d'Amarante, é um nobre rico e orgulhoso de sua antiga linhagem. Metódico e rígido em sua rotina, pode ser temperamental e controlador, mas também ingênuo e manipulável por lisonjas.","«Teu futuro sogro, meu amigo, segundo me disse a creada dos calcanhares
gretados, come o seu caldo requentado ás sete horas, arrota até ás oito,
deita-se ás oito e um quarto, adormece ás oito e meia, e ás nove é uma
massa bruta, inerte, inamovivel. Bom é que vás sabendo o programa do teu
futuro em casa do fidalgo d'Amarante. Ás oito horas has-de estar no
thalamo conjugal com o barrete de retroz por cima das orelhas, e ás nove
has-de resonar o mais estupidamente possivel, fazendo um dueto com tua
mulher.","[""preguiçoso"", ""metódico"", ""rígido""]"
Scenas da Foz,"[{""name"": ""Castelo Branco, Camilo"", ""birth_year"": 1825, ""death_year"": 1890}]","[""\""Scenas da Foz\"" by Camilo Castelo Branco is a novel written in the mid-19th century. The narrative introduces various characters, setting a comedic yet poignant tone while exploring themes of love, social status, and human folly. The main focus revolves around the lives of a family visiting from Amarante, particularly the daughter Hermenigilda, and her interactions with the charming but reckless Bento de Castro.  The opening of the novel establishes the eclectic household of Pantaleão de Cernache and the narrator, João Junior, providing vivid descriptions of the family members and their servants. It introduces us to Bento de Castro, who is deeply entangled in the trials and tribulations of romance and gambling. As the story unfolds, we witness Bento grappling with his misfortunes while pondering the prospects of marrying into wealth, particularly through Hermenigilda. The complex dynamics of social status, desire, and the comedic aspects of romantic pursuits are set in motion, giving readers a taste of the drama and humor that characterizes much of the work. (This is an automatically generated summary.)""]","[""Portuguese literature -- 19th century""]","[""Amarante"", ""Bento de Castro"", ""João Junior""]",https://www.gutenberg.org/ebooks/28310.txt.utf-8,Amarante,"Pantaleão, o fidalgo d'Amarante, é um nobre rico e orgulhoso de sua antiga linhagem. Metódico e rígido em sua rotina, pode ser temperamental e controlador, mas também ingênuo e manipulável por lisonjas.","Castro continuava o elogio de Hermenigilda, quando ouviu vozear alto em
casa d'ella. Fomos á janella, e vimos Pantaleão embrulhado n'um cobertor
com um toco de sêbo acceso na mão, chamando Hermenigilda a grandes
berros. Vimol-o chegar, e o pai perguntou-lhe o que estivera ella
fazendo n'aquella janella. Hermenigilda negou, e o preto foi chamado
para dizer que a ouvira estar fallando com um homem que costumava
fazer-lhe acenos da janella fronteira.","[""temperamental"", ""controlador"", ""rigoroso""]"
Scenas da Foz,"[{""name"": ""Castelo Branco, Camilo"", ""birth_year"": 1825, ""death_year"": 1890}]","[""\""Scenas da Foz\"" by Camilo Castelo Branco is a novel written in the mid-19th century. The narrative introduces various characters, setting a comedic yet poignant tone while exploring themes of love, social status, and human folly. The main focus revolves around the lives of a family visiting from Amarante, particularly the daughter Hermenigilda, and her interactions with the charming but reckless Bento de Castro.  The opening of the novel establishes the eclectic household of Pantaleão de Cernache and the narrator, João Junior, providing vivid descriptions of the family members and their servants. It introduces us to Bento de Castro, who is deeply entangled in the trials and tribulations of romance and gambling. As the story unfolds, we witness Bento grappling with his misfortunes while pondering the prospects of marrying into wealth, particularly through Hermenigilda. The complex dynamics of social status, desire, and the comedic aspects of romantic pursuits are set in motion, giving readers a taste of the drama and humor that characterizes much of the work. (This is an automatically generated summary.)""]","[""Portuguese literature -- 19th century""]","[""Amarante"", ""Bento de Castro"", ""João Junior""]",https://www.gutenberg.org/ebooks/28310.txt.utf-8,Amarante,"Pantaleão, o fidalgo d'Amarante, é um nobre rico e orgulhoso de sua antiga linhagem. Metódico e rígido em sua rotina, pode ser temperamental e controlador, mas também ingênuo e manipulável por lisonjas.","--N'esse caso--redargui eu--direi ao meu amigo o que deve fazer para
captivar a benevolencia de seu illustre sogro. Elle irá pedil-a,
conforme o estylo, e v. exc.ª, depois de ratificar as informações que eu
tive a honra de dar-lhe ácerca da celebrada genealogia do meu amigo,
consentirá que elle entre no tronco da sua familia, como o regato no
oceano.","[""orgulhoso"", ""vaidoso"", ""manipulável""]"
Scenas da Foz,"[{""name"": ""Castelo Branco, Camilo"", ""birth_year"": 1825, ""death_year"": 1890}]","[""\""Scenas da Foz\"" by Camilo Castelo Branco is a novel written in the mid-19th century. The narrative introduces various characters, setting a comedic yet poignant tone while exploring themes of love, social status, and human folly. The main focus revolves around the lives of a family visiting from Amarante, particularly the daughter Hermenigilda, and her interactions with the charming but reckless Bento de Castro.  The opening of the novel establishes the eclectic household of Pantaleão de Cernache and the narrator, João Junior, providing vivid descriptions of the family members and their servants. It introduces us to Bento de Castro, who is deeply entangled in the trials and tribulations of romance and gambling. As the story unfolds, we witness Bento grappling with his misfortunes while pondering the prospects of marrying into wealth, particularly through Hermenigilda. The complex dynamics of social status, desire, and the comedic aspects of romantic pursuits are set in motion, giving readers a taste of the drama and humor that characterizes much of the work. (This is an automatically generated summary.)""]","[""Portuguese literature -- 19th century""]","[""Amarante"", ""Bento de Castro"", ""João Junior""]",https://www.gutenberg.org/ebooks/28310.txt.utf-8,Amarante,"Pantaleão, o fidalgo d'Amarante, é um nobre rico e orgulhoso de sua antiga linhagem. Metódico e rígido em sua rotina, pode ser temperamental e controlador, mas também ingênuo e manipulável por lisonjas.","Parece incrivel, mas Pantaleão encarava-me com suave aspecto. A
seriedade conspicua e grave com que eu solemnisei a galhofa, achou
acolhimento digno na soez capacidade do mirifico ornamento da Amarante e
povos adjacentes. Dignou-se perguntar-me quem eu era. Respondi que não
podia apresentar-me com appellidos benemeritos da sua estima, por isso
que descendia d'uma honesta familia de lavradores, a qual havia fundadas
razões para suppôr-se que descendia do primeiro homem, e não tinha
outros documentos, além de suspeitas, com que provar a sua antiguidade.","[""vaidoso"", ""orgulhoso"", ""ingênuo""]"
Scenas da Foz,"[{""name"": ""Castelo Branco, Camilo"", ""birth_year"": 1825, ""death_year"": 1890}]","[""\""Scenas da Foz\"" by Camilo Castelo Branco is a novel written in the mid-19th century. The narrative introduces various characters, setting a comedic yet poignant tone while exploring themes of love, social status, and human folly. The main focus revolves around the lives of a family visiting from Amarante, particularly the daughter Hermenigilda, and her interactions with the charming but reckless Bento de Castro.  The opening of the novel establishes the eclectic household of Pantaleão de Cernache and the narrator, João Junior, providing vivid descriptions of the family members and their servants. It introduces us to Bento de Castro, who is deeply entangled in the trials and tribulations of romance and gambling. As the story unfolds, we witness Bento grappling with his misfortunes while pondering the prospects of marrying into wealth, particularly through Hermenigilda. The complex dynamics of social status, desire, and the comedic aspects of romantic pursuits are set in motion, giving readers a taste of the drama and humor that characterizes much of the work. (This is an automatically generated summary.)""]","[""Portuguese literature -- 19th century""]","[""Amarante"", ""Bento de Castro"", ""João Junior""]",https://www.gutenberg.org/ebooks/28310.txt.utf-8,Amarante,"Pantaleão, o fidalgo d'Amarante, é um nobre rico e orgulhoso de sua antiga linhagem. Metódico e rígido em sua rotina, pode ser temperamental e controlador, mas também ingênuo e manipulável por lisonjas.","Pantaleão achou-me razão, e disse-me que o rei Vamba fôra lavrador, para
consolar-me da minha baixa condição, acrescentando que sua magestade
el-rei D. Diniz, fôra amigo dos lavradores.","[""arrogante""]"
Sinapismos,"[{""name"": ""Zinão,  Francisco Pires"", ""birth_year"": null, ""death_year"": null}]","[""\""Sinapismos\"" by Francisco Pires Zinão is a satirical work written in the late 19th century. This book appears to explore social issues and critiques the various absurdities and injustices present in society through humor and irony.   The opening of \""Sinapismos\"" introduces the reader to a humorous yet critical tone, with the author reflecting on the societal conditions of Valença, particularly addressing the plight of the poor and the hypocrisy of the wealthier classes. It begins with a light-hearted yet poignant commentary on the social disparities and the ignorance of the affluent, followed by a series of sharp observations about local events and characters. The author uses satire to examine both personal and communal shortcomings, hinting at a deeper societal critique that aims to provoke thought and encourage reflection among readers. (This is an automatically generated summary.)""]","[""Satire, Portuguese""]","[""Sinapismos""]",https://www.gutenberg.org/ebooks/61936.txt.utf-8,Sinapismos,"Sinapismos é um crítico observador, cínico e irônico da sociedade, política e educação. Rigoroso e pragmático, busca a melhoria através de ""sinapismos"" (críticas/remedios) que, dolorosos, visam a saúde.","_Vão todos com o sim-senhor á mostra e levam nas nadegas duas manchas
vermelhas, como ficam nas pernas, quando o Papá me deita sinapismos.
Atraz d’elles vem um diabo vestido de amarello, que traz na mão esquerda
umas disciplinas de coiro, com que os fustiga, e na direita um ferro em
braza._","[""rigoroso""]"
Sinapismos,"[{""name"": ""Zinão,  Francisco Pires"", ""birth_year"": null, ""death_year"": null}]","[""\""Sinapismos\"" by Francisco Pires Zinão is a satirical work written in the late 19th century. This book appears to explore social issues and critiques the various absurdities and injustices present in society through humor and irony.   The opening of \""Sinapismos\"" introduces the reader to a humorous yet critical tone, with the author reflecting on the societal conditions of Valença, particularly addressing the plight of the poor and the hypocrisy of the wealthier classes. It begins with a light-hearted yet poignant commentary on the social disparities and the ignorance of the affluent, followed by a series of sharp observations about local events and characters. The author uses satire to examine both personal and communal shortcomings, hinting at a deeper societal critique that aims to provoke thought and encourage reflection among readers. (This is an automatically generated summary.)""]","[""Satire, Portuguese""]","[""Sinapismos""]",https://www.gutenberg.org/ebooks/61936.txt.utf-8,Sinapismos,"Sinapismos é um crítico observador, cínico e irônico da sociedade, política e educação. Rigoroso e pragmático, busca a melhoria através de ""sinapismos"" (críticas/remedios) que, dolorosos, visam a saúde.","V. Ex.ª está saturado de ordenações, de codigos, de paragraphos
unicos, de disposições transitorias, de _subsidios_, de cartas de lei,
de alvarás; conhece os trabalhos e as theorias de Bentham, de Krause,
de Kant, de Grotius, de Blackstone, de Calvo, etc., etc., mas ignora
absolutamente e precisamente o que é mais essencial a um Administrador,
mercê da insufficiencia dos programmas officiaes e da falsa orientação
que na Universidade preside á incubação d’um bacharel.","[""observador"", ""racional"", ""questionador"", ""cínico"", ""irônico""]"
Sinapismos,"[{""name"": ""Zinão,  Francisco Pires"", ""birth_year"": null, ""death_year"": null}]","[""\""Sinapismos\"" by Francisco Pires Zinão is a satirical work written in the late 19th century. This book appears to explore social issues and critiques the various absurdities and injustices present in society through humor and irony.   The opening of \""Sinapismos\"" introduces the reader to a humorous yet critical tone, with the author reflecting on the societal conditions of Valença, particularly addressing the plight of the poor and the hypocrisy of the wealthier classes. It begins with a light-hearted yet poignant commentary on the social disparities and the ignorance of the affluent, followed by a series of sharp observations about local events and characters. The author uses satire to examine both personal and communal shortcomings, hinting at a deeper societal critique that aims to provoke thought and encourage reflection among readers. (This is an automatically generated summary.)""]","[""Satire, Portuguese""]","[""Sinapismos""]",https://www.gutenberg.org/ebooks/61936.txt.utf-8,Sinapismos,"Sinapismos é um crítico observador, cínico e irônico da sociedade, política e educação. Rigoroso e pragmático, busca a melhoria através de ""sinapismos"" (críticas/remedios) que, dolorosos, visam a saúde.","A educação social do individuo deve adaptar-se ás condições e exigencias
do cargo a que se destina. Um medico aprende a curar feridas; um militar
a fazel-as; um escrivão de fazenda a tirar camisas; um boticario a
preparar tisanas; um paysanduco a contar cucharras; um _espirito-santo_ a
inspirar tolices; um Zinão a reforçar sinapismos.","[""observador"", ""cínico"", ""determinante""]"
Sinapismos,"[{""name"": ""Zinão,  Francisco Pires"", ""birth_year"": null, ""death_year"": null}]","[""\""Sinapismos\"" by Francisco Pires Zinão is a satirical work written in the late 19th century. This book appears to explore social issues and critiques the various absurdities and injustices present in society through humor and irony.   The opening of \""Sinapismos\"" introduces the reader to a humorous yet critical tone, with the author reflecting on the societal conditions of Valença, particularly addressing the plight of the poor and the hypocrisy of the wealthier classes. It begins with a light-hearted yet poignant commentary on the social disparities and the ignorance of the affluent, followed by a series of sharp observations about local events and characters. The author uses satire to examine both personal and communal shortcomings, hinting at a deeper societal critique that aims to provoke thought and encourage reflection among readers. (This is an automatically generated summary.)""]","[""Satire, Portuguese""]","[""Sinapismos""]",https://www.gutenberg.org/ebooks/61936.txt.utf-8,Sinapismos,"Sinapismos é um crítico observador, cínico e irônico da sociedade, política e educação. Rigoroso e pragmático, busca a melhoria através de ""sinapismos"" (críticas/remedios) que, dolorosos, visam a saúde.","Para lá da esphera profissional que a sua educação lhe circumscreve, o
individuo torna-se um ser inutil, prejudicial, incommodo.","[""rigoroso"", ""pragmático"", ""racional""]"
Sinapismos,"[{""name"": ""Zinão,  Francisco Pires"", ""birth_year"": null, ""death_year"": null}]","[""\""Sinapismos\"" by Francisco Pires Zinão is a satirical work written in the late 19th century. This book appears to explore social issues and critiques the various absurdities and injustices present in society through humor and irony.   The opening of \""Sinapismos\"" introduces the reader to a humorous yet critical tone, with the author reflecting on the societal conditions of Valença, particularly addressing the plight of the poor and the hypocrisy of the wealthier classes. It begins with a light-hearted yet poignant commentary on the social disparities and the ignorance of the affluent, followed by a series of sharp observations about local events and characters. The author uses satire to examine both personal and communal shortcomings, hinting at a deeper societal critique that aims to provoke thought and encourage reflection among readers. (This is an automatically generated summary.)""]","[""Satire, Portuguese""]","[""Sinapismos""]",https://www.gutenberg.org/ebooks/61936.txt.utf-8,Sinapismos,"Sinapismos é um crítico observador, cínico e irônico da sociedade, política e educação. Rigoroso e pragmático, busca a melhoria através de ""sinapismos"" (críticas/remedios) que, dolorosos, visam a saúde.","[32] São indigestos estes periodos. Talvez, até, que Vossa Excellencia,
approximando a pituitaria, sinta os vestigios do mau halito, que essa
casquilha matrona, D. Politica, exhalava, quando a auscultei para
conhecer as causas da atonia que a consome.","[""irônico"", ""sarcástico"", ""cínico"", ""observador"", ""questionador"", ""dramático""]"
Sinapismos,"[{""name"": ""Zinão,  Francisco Pires"", ""birth_year"": null, ""death_year"": null}]","[""\""Sinapismos\"" by Francisco Pires Zinão is a satirical work written in the late 19th century. This book appears to explore social issues and critiques the various absurdities and injustices present in society through humor and irony.   The opening of \""Sinapismos\"" introduces the reader to a humorous yet critical tone, with the author reflecting on the societal conditions of Valença, particularly addressing the plight of the poor and the hypocrisy of the wealthier classes. It begins with a light-hearted yet poignant commentary on the social disparities and the ignorance of the affluent, followed by a series of sharp observations about local events and characters. The author uses satire to examine both personal and communal shortcomings, hinting at a deeper societal critique that aims to provoke thought and encourage reflection among readers. (This is an automatically generated summary.)""]","[""Satire, Portuguese""]","[""Sinapismos""]",https://www.gutenberg.org/ebooks/61936.txt.utf-8,Sinapismos,"Sinapismos é um crítico observador, cínico e irônico da sociedade, política e educação. Rigoroso e pragmático, busca a melhoria através de ""sinapismos"" (críticas/remedios) que, dolorosos, visam a saúde.","No entanto, queira Vossa Excellencia lêr. Talvez que, com estes
sinapismos, a creatura melhore e lhe suba a côr ao rosto, indicio de...
saude.","[""pragmático"", ""irônico"", ""esperançoso""]"
